time,acc-x,acc-y,acc-y,att-x,att-y,att-z,gyr-x,gyr-y,gyr-z,latitude,logitude,heading
166.0813230276108,0.0006944624,-0.003217874,-0.005486138,0.1123596,-1.586359,0.03384237,-0.00285267,0.003059268,0.001247319,44.81262,20.43302,346.5917
252.2757740020752,0.004171442,-0.0004460945,-0.01146266,0.1061373,-1.471784,0.01952978,-0.005135076,0.003197689,0.001232124,44.81293,20.43334,355.5917
590.9221580028534,-0.0001926844,-0.02753659,-0.00936299,0.1197987,-2.223451,0.03588846,-0.008966302,0.003014464,0.003377247,44.81451,20.44258,355.5917
2.007382988929749,-0.01158265,0.02627889,0.01588503,0.2455827,-0.03512241,0.01065121,0.07311851,0.06194274,-0.008261441,44.8368,20.31816,0
1023.698239982128,0.0003849149,-0.01422746,-0.02172429,0.1321684,-1.864782,-0.00214311,0.004166621,-0.06136545,0.005337793,44.81344,20.45823,359.5917
759.8686980009079,-0.009117229,-0.0237438,0.002997174,0.07215926,-2.138906,0.03455887,-0.03838743,0.04862474,-0.00489655,44.81505,20.45202,357.5917
489.4513300061226,0.002561759,-0.007472575,-0.01714519,0.1119168,-2.349388,0.03016323,0.004369335,0.001222792,-0.007495654,44.81446,20.43819,355.5917
123.6813600063324,0.003412438,0.0577336,-0.03764321,0.1205713,-1.684984,0.06104851,-0.01904507,0.08546048,-0.01689865,44.81153,20.43199,344.5917
280.0451120138168,-0.01193676,-0.00630535,-0.04205997,0.1435863,-1.37668,0.02546139,-0.04635835,0.1012322,-0.01410658,44.81334,20.43346,347.5917
640.8460239768028,0.02799812,-0.00869037,-0.01735635,0.1765826,-2.194888,0.03666706,-0.01960408,0.02491035,-0.01348501,44.8147,20.44538,352.5917
1167.417487978935,0.006503432,-0.006225258,-0.01510184,-0.0175024,-0.0322703,-0.03734058,-0.01754838,0.04445767,0.02144765,44.81294,20.46032,333.0893
1059.3942040205,0.008902433,0.04616192,-0.03821006,0.1150496,-0.9474053,0.06741488,0.0285943,0.1497741,0.3635023,44.81344,20.45823,348.5917
784.6856480240822,-0.004094397,0.0232677,0.006003871,0.2164205,-2.129179,0.0191448,-0.0744625,-0.0109672,0.000750744,44.81497,20.45225,357.5917
83.27582401037216,0.001822586,-0.00782198,-0.01102341,0.110383,-1.775031,0.0238835,0.004966395,-0.002579719,0.004356183,44.80917,20.43088,349.5917
329.5104740262032,-0.004983976,-0.002191905,-0.02279098,0.07814885,-1.317719,0.01885183,-0.0003214609,-0.001790975,0.001689877,44.81404,20.43423,352.5917
1209.550894021988,0.0985655,0.01747961,-0.2253166,0.02308163,-0.2674139,-0.03823649,-0.1174853,-0.2247785,0.1558582,44.81294,20.46032,334.0893
1101.142400026321,0.003156449,0.01418357,-0.02387519,-0.06089678,-0.1559833,-0.2133548,0.03325192,0.07883766,-0.09570117,44.81488,20.46281,330.5917
823.0471929907799,-0.00778888,-0.01201047,-0.02408544,0.1077659,-2.264518,-0.0127321,-0.01945154,-0.01267553,-0.001152224,44.81472,20.45528,357.5917
42.92645698785782,0.01185386,0.005760136,0.02561512,0.221104,-1.859055,0.03989363,-0.01255327,-0.02979081,0.02760494,44.8368,20.31816,354.5917
375.6278110146523,0.009711557,-0.01870773,0.002315457,0.1568152,-1.203851,-0.005846562,-0.01766621,-0.03778896,-5.906873e-05,44.81437,20.43452,347.5917
1257.452925980091,0.0474163,0.01661583,0.1067456,0.1445602,-0.1841335,0.08970094,-0.003691148,0.2492443,0.04775698,44.8168,20.46243,339.0893
1135.397279977798,-0.007375435,0.002931299,-0.01930798,0.00619672,-0.1338667,-0.01841331,0.002605941,-0.04677537,0.007066447,44.81493,20.46267,334.0893
865.2922350168228,0.02904808,-0.02394935,-0.01708869,0.1864491,-2.237016,0.001743865,0.01912485,0.008554221,-0.04096836,44.81442,20.4555,357.5917
1286.591961979866,0.004607367,-0.06008371,-0.02938244,0.06843344,0.7326648,0.0489171,0.01596029,0.05643991,-0.02091693,44.81758,20.46163,324.0893
393.6352999806404,-0.0001477618,0.01780744,0.002974554,0.08817311,-2.435608,0.003794102,0.03165112,0.06902066,0.002621553,44.81441,20.43531,352.5917
890.0992630124092,-0.01559215,-0.01204084,-0.05796025,0.1437115,-2.22611,0.03035981,-0.0263771,-0.0476802,0.02086868,44.81379,20.45603,354.5917
1330.688710987568,0.001479134,-9.098915e-05,-0.04849022,0.02730193,2.488837,0.006610536,0.01068644,0.01188508,-0.02381851,44.81821,20.46043,212.0893
530.4928849935532,0.002750195,0.07392566,-0.01994699,0.1493398,-2.323779,0.02593799,0.0004924419,0.0109249,-0.005877294,44.81448,20.43883,355.5917
940.7683399915695,0.002844581,0.001184531,-0.01956833,0.07440379,-1.964414,-0.001857901,0.01935579,-0.003674728,-0.003562467,44.81344,20.45823,356.5917
661.6116390228271,-0.007105878,-0.01162409,-0.01234862,0.09921058,-2.161071,0.04567637,0.01747955,0.0005837551,0.002852682,44.81481,20.44755,349.5917
1367.109104990959,-0.0055561,-0.004479851,-0.008842552,0.03087967,2.550797,-0.03798921,0.01306817,0.03141655,0.01294681,44.8183,20.4599,208.0893
216.2573490142822,0.0006953729,8.015671e-06,-0.0036263,0.104093,-1.500367,0.03671248,-0.01845888,0.007467808,0.01533423,44.81262,20.43302,351.5917
553.2771639823914,0.003170474,-0.01384917,-0.00792929,0.08827042,-2.241888,0.03522772,-0.006365021,0.005302725,-0.003596059,44.81433,20.44002,352.5917
985.9772310256958,0.0004270946,0.03136542,-0.08354928,0.04448739,-1.896809,0.007087301,0.01087803,0.0304866,0.00701164,44.81344,20.45823,350.5917
717.1227819919586,-0.006012827,-0.01196224,-0.0176182,0.01556524,-2.152948,0.05599087,-0.00992249,-0.01841324,-0.0007770884,44.81503,20.45169,354.5917
436.7513599991798,-0.001440635,-0.002509512,-0.0115355,0.0961953,-2.412042,0.01918492,-0.01021669,0.02414007,-0.008311133,44.81441,20.4365,353.5917
1399.805683016777,0.01833542,0.01246396,-0.003971868,0.03745135,2.628829,-0.02164819,0.008797533,0.01627037,-0.1020088,44.81832,20.45965,214.0893
165.3989059925079,-0.003071282,-0.006474737,-0.01445061,0.1128442,-1.588114,0.0338103,-0.00441767,-0.009972611,0.003544843,44.81262,20.43302,346.5917
256.9931610226631,0.00450065,-0.0006889877,-0.01813005,0.1033309,-1.457651,0.02910595,-0.02332076,0.06169167,-0.01307997,44.81293,20.43334,355.5917
593.6223250031471,0.005410811,-0.03161091,-0.02213716,0.1897248,-2.222367,0.03690079,-0.005698116,-0.02890634,0.01030294,44.81451,20.44262,356.5917
2.391807019710541,-0.003740999,0.001492616,-0.0130661,0.2515272,-0.04210844,0.02639458,0.1223136,0.004968139,-0.01410801,44.8368,20.31816,0
1029.807307004929,-0.005736434,-0.009946937,-0.01968346,0.1164145,-1.867552,0.01287348,-0.01730008,0.01443733,-0.005728653,44.81344,20.45823,359.5917
755.1087020039558,0.001692503,0.001680815,-0.0331778,0.1222703,-2.139508,0.03421409,0.005043666,0.01207875,-0.0004323787,44.81506,20.45188,356.5917
481.0030379891396,0.004423984,-0.005756475,-0.02053459,0.1131985,-2.343049,0.04513548,0.01061778,0.001964389,-0.001473473,44.81458,20.43802,354.5917
123.3427050113678,-0.009740104,0.07219407,0.04471038,0.1295477,-1.682439,0.05942126,-0.01180733,0.0330991,-0.0004090724,44.81153,20.43199,344.5917
278.6931380033493,-0.007752549,-0.01325128,-0.01489063,0.1311367,-1.403637,0.03770243,0.03198872,-0.1010134,0.02842525,44.81334,20.43346,347.5917
639.1635429859161,0.00635454,-0.05729253,0.1257749,0.1651831,-2.193643,0.04093636,-0.01441611,-0.04626596,0.02486875,44.81469,20.44523,352.5917
1171.80802500248,-0.001239622,0.004750657,-0.02014033,-0.01679554,-0.03386523,-0.05319054,-0.002891339,-0.01269741,0.0004904204,44.81294,20.46032,333.0893
1047.175722002983,-0.007821262,-0.1267962,-0.04008171,0.1715136,-1.871797,-0.03701111,-0.007342881,0.0006407117,0.006458857,44.81344,20.45823,359.5917
783.6816560029984,-0.01046657,-0.0356249,0.01915674,0.2091055,-2.12189,0.02367987,-0.01596944,0.01045073,-0.006359883,44.81501,20.45214,357.5917
82.92880201339722,-0.004911269,-0.005203437,-0.008124529,0.1099318,-1.775392,0.02468558,-0.003486451,0.004738726,0.005358246,44.80917,20.43088,349.5917
326.8046320080757,-0.002916096,-0.0004181524,-0.01272924,0.07610182,-1.3232,0.01959087,-0.008988904,0.003195508,0.0177209,44.81404,20.43423,352.5917
1204.493916988373,0.02214132,0.04867592,-0.05949326,0.1338223,-0.02529684,-0.02288193,0.07867859,-0.07318089,-0.04903408,44.81294,20.46032,331.0893
1091.299529016018,-0.009959984,0.03005716,-0.0483496,0.01479891,-0.2982804,-0.2272293,-0.0655816,0.03190835,0.05159257,44.81488,20.46281,339.5917
831.8479769825935,0.001817831,-0.01278988,-0.01829319,0.136714,-2.242834,0.003324894,-0.004371095,0.008214734,0.008960283,44.81468,20.45551,357.5917
48.00857096910477,-0.009355044,-0.01268882,-0.04814034,0.1701067,-1.852933,0.02008325,0.01317586,-0.07444051,-0.002780035,44.8368,20.31816,354.5917
362.4156569838524,-0.007313457,-0.004184495,-0.01654899,0.1218031,-1.232881,0.0005425751,-0.04021287,-0.01899696,0.001073354,44.81437,20.43452,347.5917
1257.788424968719,0.04577011,-0.01783194,-0.202457,0.1691924,-0.1758519,0.09287946,-0.1109612,-0.08450326,-0.009605937,44.81683,20.46244,339.0893
1145.93263399601,0.002947497,-0.0001573456,-0.01745076,0.005106959,-0.1273801,-0.0257931,-0.001686446,0.02712608,0.001495484,44.81493,20.46267,334.0893
866.9798420071602,0.03150119,0.1092787,-0.007528369,0.1666902,-2.254222,-0.0004249274,0.0173705,0.00527913,-0.009844943,44.81432,20.45547,357.5917
1277.452099025249,-0.008176306,0.0526204,-0.01765112,0.0003743086,0.7063528,0.02050685,0.008879197,-0.04777396,0.01978261,44.81744,20.46178,318.0893
417.0434659719467,-0.006202216,-0.04792811,-0.009582395,0.1618072,-2.421815,-0.005404043,-0.001617365,-0.02353847,-0.008252133,44.81443,20.43609,352.5917
891.8086519837379,-0.01294654,-0.00334005,-0.07340791,0.1357176,-2.240533,0.01591644,-0.0453039,0.02935064,-0.0229241,44.81373,20.45613,354.5917
1323.583691000938,-0.01668789,-0.01097991,-0.03076609,0.04340078,2.266,0.03056115,-0.0215445,0.04535414,0.08893049,44.81821,20.46043,307.0893
531.5136139988899,0.02713887,0.02413099,-0.08051485,0.1020822,-2.317786,0.0268217,0.03272903,-0.01335863,0.01208113,44.81448,20.43887,355.5917
943.4943739771843,-0.002208139,-0.004920861,-0.01658006,0.07300958,-1.964415,0.0002403954,-0.005214811,-0.0008354806,-0.0003483036,44.81344,20.45823,356.5917
671.0991910099983,0.005825097,0.0009975487,-0.0124752,0.1286101,-2.149588,0.04272794,0.01032737,-0.03363865,0.007012235,44.81483,20.44768,349.5917
1370.163352012634,-0.01788577,0.004761536,-0.002685252,0.008805229,2.542103,-0.07803688,0.009938106,0.08168283,0.02669712,44.81831,20.45986,209.0893
215.9225839972496,-0.003100686,0.001853003,-0.01165801,0.1048895,-1.50156,0.03668143,0.001145947,-0.003708797,0.0006983783,44.81262,20.43302,351.5917
555.2948390245438,0.001216511,-0.01460877,-0.01472419,0.2026258,-2.242555,0.02508665,0.004384137,0.02097938,-0.01035002,44.81433,20.44006,352.5917
979.533262014389,-0.004900359,0.001808219,-0.1152102,0.07755428,-1.950439,0.01402194,0.05112042,-0.09146725,0.003384583,44.81344,20.45823,352.5917
712.0492420196533,-0.03329912,0.05726474,0.1817201,0.02743725,-2.133632,0.05007778,-0.06792642,0.04221527,0.008181502,44.81501,20.45135,351.5917
445.5384330153465,-0.001145098,-0.01295741,-0.01816236,0.09341006,-2.414648,0.01800925,0.008412469,-0.002759998,0.003639957,44.81441,20.4365,353.5917
1399.124525010586,-0.0004094991,-0.03030185,-0.04911899,0.0520428,2.666034,-0.01688712,-2.696831e-05,-0.01516953,-0.02927304,44.81832,20.45965,211.0893
150.7454090118408,0.0007808239,-0.02160845,-0.01569133,0.1065072,-1.616717,0.03589877,-0.004092878,-0.00874594,0.004518738,44.81262,20.43302,345.5917
260.7118440270424,0.001079242,-0.01385645,-0.007806315,0.1080732,-1.442508,0.02163165,-0.01163235,-0.007404217,0.005873976,44.81293,20.43334,348.5917
596.6822260022163,0.006998495,-0.1085475,-0.03088796,0.2042092,-2.218255,0.0328126,0.01082169,-0.06501918,-0.001001891,44.81455,20.44263,356.5917
4.247623980045319,0.001043009,-0.004548674,-0.01893305,0.2220331,-0.05798308,0.0002290941,-0.01281559,0.01328939,-0.01343791,44.8368,20.31816,355.4749
1025.728583991528,-0.003376726,-0.01306395,-0.05128159,0.1176393,-1.86451,0.0227467,0.03104543,0.03167296,0.04098044,44.81344,20.45823,359.5917
757.4638040065765,-0.001743497,-0.007183302,-0.007855144,0.1080015,-2.14767,0.02347359,0.02240243,-0.02734325,-0.007450467,44.81506,20.45188,357.5917
484.0453000068665,0.006908333,0.006604223,-0.007189408,0.1178694,-2.344597,0.04345559,-0.01054146,-0.006151307,-0.01259132,44.81457,20.43813,355.5917
123.0034790039062,0.008210666,0.0327939,-0.02952037,0.1495927,-1.683464,0.05548648,0.01181696,0.03134831,-0.01615738,44.81153,20.43199,344.5917
276.6494169831276,0.007049152,-0.0002705327,-0.01928808,0.1023709,-1.40383,0.04532761,0.003417386,-0.01617509,0.004506566,44.81327,20.4334,347.5917
643.8881970047951,-0.02404604,0.01690761,0.04226161,0.1950836,-2.172787,0.03991986,0.02948058,0.01570341,-0.006606845,44.81471,20.44566,351.5917
1172.14250600338,0.004165437,-0.004749515,-0.02711624,-0.01753728,-0.03435327,-0.05553308,0.004147555,0.03008669,0.01548535,44.81294,20.46032,333.0893
1048.542361974716,0.008651796,-0.008969123,-0.04239688,0.2542596,-1.85928,-0.03574843,0.01400182,-0.04856985,0.007105791,44.81344,20.45823,354.5917
786.3736550211906,0.01505245,0.03495793,-0.006562461,0.1712614,-2.14058,0.01953634,-0.01938298,-0.07509949,-0.008209378,44.81497,20.45225,357.5917
